<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
MOEX,60,20211012,230000,182.3200000
MOEX,60,20211013,000000,182.8200000
MOEX,60,20211013,110000,179.9700000
MOEX,60,20211013,120000,180.1100000
MOEX,60,20211013,130000,181.0900000
MOEX,60,20211013,140000,180.8600000
MOEX,60,20211013,150000,180.6200000
MOEX,60,20211013,160000,179.3500000
MOEX,60,20211013,170000,178.8800000
MOEX,60,20211013,180000,178.7600000
MOEX,60,20211013,190000,181.3200000
MOEX,60,20211013,200000,180.9000000
MOEX,60,20211013,210000,180.7500000
MOEX,60,20211013,220000,180.8100000
MOEX,60,20211013,230000,181.0200000
MOEX,60,20211014,000000,181.3600000
MOEX,60,20211014,110000,182.3000000
MOEX,60,20211014,120000,182.8900000
MOEX,60,20211014,130000,183.3600000
MOEX,60,20211014,140000,182.6500000
MOEX,60,20211014,150000,182.6800000
MOEX,60,20211014,160000,182.0300000
MOEX,60,20211014,170000,182.1300000
MOEX,60,20211014,180000,182.1700000
MOEX,60,20211014,190000,181.8000000
MOEX,60,20211014,200000,182.0900000
MOEX,60,20211014,210000,181.9500000
MOEX,60,20211014,220000,182.0200000
MOEX,60,20211014,230000,181.6000000
MOEX,60,20211015,000000,181.4200000
MOEX,60,20211015,110000,182.3400000
MOEX,60,20211015,120000,181.0300000
MOEX,60,20211015,130000,181.1300000
MOEX,60,20211015,140000,180.1100000
MOEX,60,20211015,150000,183.4600000
MOEX,60,20211015,160000,183.9600000
MOEX,60,20211015,170000,185.4900000
MOEX,60,20211015,180000,186.0400000
MOEX,60,20211015,190000,185.3500000
MOEX,60,20211015,200000,185.0800000
MOEX,60,20211015,210000,185.0700000
MOEX,60,20211015,220000,185.7100000
MOEX,60,20211015,230000,185.3800000
MOEX,60,20211016,000000,185.7200000
MOEX,60,20211018,110000,183.2600000
MOEX,60,20211018,120000,185.1900000
MOEX,60,20211018,130000,185.5500000
MOEX,60,20211018,140000,186.7600000
MOEX,60,20211018,150000,185.5100000
MOEX,60,20211018,160000,185.2200000
MOEX,60,20211018,170000,183.9600000
MOEX,60,20211018,180000,184.2800000
MOEX,60,20211018,190000,183.4900000
MOEX,60,20211018,200000,184.0000000
MOEX,60,20211018,210000,184.0900000
MOEX,60,20211018,220000,184.1600000
MOEX,60,20211018,230000,184.0600000
MOEX,60,20211019,000000,184.0900000
MOEX,60,20211019,110000,183.3500000
MOEX,60,20211019,120000,182.8300000
MOEX,60,20211019,130000,182.0400000
MOEX,60,20211019,140000,182.1500000
MOEX,60,20211019,150000,179.8500000
MOEX,60,20211019,160000,180.4100000
MOEX,60,20211019,170000,179.7500000
MOEX,60,20211019,180000,179.5300000
MOEX,60,20211019,190000,179.5000000
MOEX,60,20211019,200000,179.9900000
MOEX,60,20211019,210000,180.2100000
MOEX,60,20211019,220000,180.4900000
MOEX,60,20211019,230000,180.3600000
MOEX,60,20211020,000000,180.4400000
MOEX,60,20211020,110000,176.9500000
MOEX,60,20211020,120000,175.8600000
MOEX,60,20211020,130000,175.2900000
MOEX,60,20211020,140000,174.9800000
MOEX,60,20211020,150000,173.1500000
MOEX,60,20211020,160000,173.1100000
MOEX,60,20211020,170000,173.1300000
MOEX,60,20211020,180000,173.0600000
MOEX,60,20211020,190000,173.5800000
MOEX,60,20211020,200000,173.5900000
MOEX,60,20211020,210000,173.7700000
MOEX,60,20211020,220000,174.3000000
MOEX,60,20211020,230000,174.0700000
MOEX,60,20211021,000000,173.5000000
MOEX,60,20211021,110000,170.5100000
MOEX,60,20211021,120000,170.4400000
MOEX,60,20211021,130000,170.5800000
MOEX,60,20211021,140000,170.8400000
MOEX,60,20211021,150000,170.6500000
MOEX,60,20211021,160000,170.8000000
MOEX,60,20211021,170000,170.8300000
MOEX,60,20211021,180000,170.2400000
MOEX,60,20211021,190000,170.9000000
MOEX,60,20211021,200000,170.7400000
MOEX,60,20211021,210000,170.8100000
MOEX,60,20211021,220000,170.7800000
MOEX,60,20211021,230000,170.6600000
MOEX,60,20211022,000000,170.6800000
MOEX,60,20211022,110000,170.8300000
MOEX,60,20211022,120000,170.9700000
MOEX,60,20211022,130000,170.9900000
MOEX,60,20211022,140000,170.7500000
MOEX,60,20211022,150000,171.5900000
MOEX,60,20211022,160000,171.5800000
MOEX,60,20211022,170000,172.5900000
MOEX,60,20211022,180000,170.9900000
MOEX,60,20211022,190000,170.9000000
MOEX,60,20211022,200000,171.0200000
MOEX,60,20211022,210000,171.0500000
MOEX,60,20211022,220000,171.1200000
MOEX,60,20211022,230000,171.0500000
MOEX,60,20211023,000000,171.0000000
MOEX,60,20211025,110000,171.8500000
MOEX,60,20211025,120000,172.6100000
MOEX,60,20211025,130000,172.2400000
MOEX,60,20211025,140000,173.0700000
MOEX,60,20211025,150000,173.4800000
MOEX,60,20211025,160000,173.3800000
MOEX,60,20211025,170000,174.0400000
MOEX,60,20211025,180000,174.6400000
MOEX,60,20211025,190000,175.0800000
MOEX,60,20211025,200000,174.8300000
MOEX,60,20211025,210000,174.8400000
MOEX,60,20211025,220000,174.8100000
MOEX,60,20211025,230000,174.3600000
MOEX,60,20211026,000000,174.2300000
MOEX,60,20211026,110000,175.1700000
MOEX,60,20211026,120000,173.5700000
MOEX,60,20211026,130000,172.1800000
MOEX,60,20211026,140000,173.1100000
MOEX,60,20211026,150000,173.0500000
MOEX,60,20211026,160000,172.9200000
MOEX,60,20211026,170000,173.5800000
MOEX,60,20211026,180000,174.7700000
MOEX,60,20211026,190000,174.0200000
MOEX,60,20211026,200000,173.5900000
MOEX,60,20211026,210000,173.7900000
MOEX,60,20211026,220000,173.4600000
MOEX,60,20211026,230000,173.1800000
MOEX,60,20211027,000000,173.4300000
MOEX,60,20211027,110000,173.0000000
MOEX,60,20211027,120000,172.3000000
MOEX,60,20211027,130000,172.3700000
MOEX,60,20211027,140000,173.9300000
MOEX,60,20211027,150000,174.1400000
MOEX,60,20211027,160000,174.1700000
MOEX,60,20211027,170000,174.8200000
MOEX,60,20211027,180000,174.6300000
MOEX,60,20211027,190000,174.2000000
MOEX,60,20211027,200000,173.8400000
MOEX,60,20211027,210000,174.3500000
MOEX,60,20211027,220000,174.0200000
MOEX,60,20211027,230000,173.8400000
MOEX,60,20211028,000000,173.6900000
MOEX,60,20211028,110000,174.2100000
MOEX,60,20211028,120000,174.2800000
MOEX,60,20211028,130000,173.7300000
MOEX,60,20211028,140000,173.6500000
MOEX,60,20211028,150000,174.2800000
MOEX,60,20211028,160000,173.7000000
MOEX,60,20211028,170000,174.4000000
MOEX,60,20211028,180000,176.1000000
MOEX,60,20211028,190000,176.3400000
MOEX,60,20211028,200000,175.8100000
MOEX,60,20211028,210000,175.8000000
MOEX,60,20211028,220000,175.8200000
MOEX,60,20211028,230000,175.9000000
MOEX,60,20211029,000000,175.5200000
MOEX,60,20211029,110000,174.4900000
MOEX,60,20211029,120000,172.8700000
MOEX,60,20211029,130000,173.9900000
MOEX,60,20211029,140000,173.4900000
MOEX,60,20211029,150000,173.6600000
MOEX,60,20211029,160000,173.2200000
MOEX,60,20211029,170000,173.2500000
MOEX,60,20211029,180000,173.2100000
MOEX,60,20211029,190000,173.8500000
MOEX,60,20211029,200000,173.9700000
MOEX,60,20211029,210000,173.7000000
MOEX,60,20211029,220000,173.6200000
MOEX,60,20211029,230000,173.7500000
MOEX,60,20211030,000000,173.3500000
MOEX,60,20211101,110000,174.1600000
MOEX,60,20211101,120000,173.5200000
MOEX,60,20211101,130000,173.4900000
MOEX,60,20211101,140000,173.1500000
MOEX,60,20211101,150000,173.3100000
MOEX,60,20211101,160000,173.3300000
MOEX,60,20211101,170000,174.0900000
MOEX,60,20211101,180000,174.9600000
MOEX,60,20211101,190000,175.0000000
MOEX,60,20211101,200000,175.0600000
MOEX,60,20211101,210000,174.8700000
MOEX,60,20211101,220000,174.5300000
MOEX,60,20211101,230000,174.8200000
MOEX,60,20211102,000000,174.8200000
MOEX,60,20211102,110000,173.8800000
MOEX,60,20211102,120000,174.1900000
MOEX,60,20211102,130000,173.9300000
MOEX,60,20211102,140000,173.9200000
MOEX,60,20211102,150000,173.9700000
MOEX,60,20211102,160000,173.9000000
MOEX,60,20211102,170000,173.9900000
MOEX,60,20211102,180000,173.4300000
MOEX,60,20211102,190000,173.0700000
MOEX,60,20211102,200000,173.2600000
MOEX,60,20211102,210000,173.3100000
MOEX,60,20211102,220000,173.2600000
MOEX,60,20211102,230000,173.3600000
MOEX,60,20211103,000000,173.1700000
MOEX,60,20211103,110000,171.4200000
MOEX,60,20211103,120000,173.8100000
MOEX,60,20211103,130000,174.8000000
MOEX,60,20211103,140000,173.8700000
MOEX,60,20211103,150000,173.6600000
MOEX,60,20211103,160000,173.5600000
MOEX,60,20211103,170000,173.6100000
MOEX,60,20211103,180000,174.0200000
MOEX,60,20211103,190000,173.9300000
MOEX,60,20211103,200000,174.1400000
MOEX,60,20211103,210000,174.1900000
MOEX,60,20211103,220000,173.6500000
MOEX,60,20211103,230000,173.9700000
MOEX,60,20211104,000000,173.9000000
MOEX,60,20211105,110000,174.6500000
MOEX,60,20211105,120000,173.6800000
MOEX,60,20211105,130000,174.0600000
MOEX,60,20211105,140000,174.6400000
MOEX,60,20211105,150000,173.9400000
MOEX,60,20211105,160000,173.6400000
MOEX,60,20211105,170000,174.0200000
MOEX,60,20211105,180000,172.9800000
MOEX,60,20211105,190000,172.8000000
MOEX,60,20211105,200000,172.6700000
MOEX,60,20211105,210000,172.5200000
MOEX,60,20211105,220000,172.6000000
MOEX,60,20211105,230000,172.7300000
MOEX,60,20211106,000000,172.9700000
MOEX,60,20211108,110000,173.8800000
MOEX,60,20211108,120000,173.6200000
MOEX,60,20211108,130000,172.8800000
MOEX,60,20211108,140000,173.1200000
MOEX,60,20211108,150000,172.9200000
MOEX,60,20211108,160000,172.8200000
MOEX,60,20211108,170000,173.1400000
MOEX,60,20211108,180000,173.1100000
MOEX,60,20211108,190000,172.8600000
MOEX,60,20211108,200000,173.1300000
MOEX,60,20211108,210000,173.3400000
MOEX,60,20211108,220000,173.3600000
MOEX,60,20211108,230000,173.0800000
MOEX,60,20211109,000000,172.9000000
MOEX,60,20211109,110000,173.0300000
MOEX,60,20211109,120000,172.7800000
MOEX,60,20211109,130000,172.9800000
MOEX,60,20211109,140000,172.8200000
MOEX,60,20211109,150000,172.7300000
MOEX,60,20211109,160000,172.5400000
MOEX,60,20211109,170000,172.6600000
MOEX,60,20211109,180000,173.6000000
MOEX,60,20211109,190000,173.7500000
MOEX,60,20211109,200000,173.5500000
MOEX,60,20211109,210000,172.9000000
MOEX,60,20211109,220000,173.0000000
MOEX,60,20211109,230000,173.1700000
MOEX,60,20211110,000000,172.9000000
MOEX,60,20211110,110000,172.9500000
MOEX,60,20211110,120000,171.9200000
MOEX,60,20211110,130000,170.7400000
MOEX,60,20211110,140000,171.1300000
MOEX,60,20211110,150000,170.9500000
MOEX,60,20211110,160000,171.0500000
MOEX,60,20211110,170000,170.4100000
MOEX,60,20211110,180000,170.0500000
MOEX,60,20211110,190000,170.7200000
MOEX,60,20211110,200000,171.1200000
MOEX,60,20211110,210000,171.2400000
MOEX,60,20211110,220000,171.1800000
MOEX,60,20211110,230000,170.1300000
MOEX,60,20211111,000000,170.1600000
MOEX,60,20211111,110000,170.3700000
MOEX,60,20211111,120000,169.3500000
MOEX,60,20211111,130000,169.2200000
MOEX,60,20211111,140000,169.1100000
MOEX,60,20211111,150000,169.4600000
MOEX,60,20211111,160000,169.0400000
MOEX,60,20211111,170000,169.9300000
MOEX,60,20211111,180000,170.9100000
MOEX,60,20211111,190000,171.3800000
MOEX,60,20211111,200000,171.1000000
MOEX,60,20211111,210000,171.1500000
MOEX,60,20211111,220000,170.9900000
MOEX,60,20211111,230000,171.2800000
MOEX,60,20211112,000000,171.1100000
MOEX,60,20211112,110000,170.1900000
MOEX,60,20211112,120000,169.7600000
MOEX,60,20211112,130000,169.1900000
MOEX,60,20211112,140000,168.2400000
MOEX,60,20211112,150000,169.1100000
MOEX,60,20211112,160000,168.9000000
MOEX,60,20211112,170000,168.6700000
MOEX,60,20211112,180000,169.3000000
MOEX,60,20211112,190000,169.7300000
MOEX,60,20211112,200000,169.7600000
MOEX,60,20211112,210000,169.5200000
MOEX,60,20211112,220000,169.7000000
MOEX,60,20211112,230000,169.7700000
MOEX,60,20211113,000000,169.6400000
MOEX,60,20211115,110000,170.3900000
MOEX,60,20211115,120000,170.3900000
MOEX,60,20211115,130000,171.2100000
MOEX,60,20211115,140000,172.0600000
MOEX,60,20211115,150000,173.0500000
MOEX,60,20211115,160000,172.1900000
MOEX,60,20211115,170000,172.1400000
MOEX,60,20211115,180000,171.4200000
MOEX,60,20211115,190000,171.6900000
MOEX,60,20211115,200000,171.0800000
MOEX,60,20211115,210000,171.6000000
MOEX,60,20211115,220000,171.6300000
MOEX,60,20211115,230000,171.8900000
MOEX,60,20211116,000000,171.6900000
MOEX,60,20211116,110000,172.7700000
MOEX,60,20211116,120000,171.7200000
MOEX,60,20211116,130000,171.5100000
MOEX,60,20211116,140000,171.0000000
MOEX,60,20211116,150000,170.1200000
MOEX,60,20211116,160000,169.8600000
MOEX,60,20211116,170000,169.0500000
MOEX,60,20211116,180000,168.4400000
MOEX,60,20211116,190000,168.5800000
MOEX,60,20211116,200000,168.9900000
MOEX,60,20211116,210000,169.0100000
MOEX,60,20211116,220000,169.1700000
MOEX,60,20211116,230000,169.2400000
MOEX,60,20211117,000000,169.2600000
MOEX,60,20211117,110000,169.1200000
MOEX,60,20211117,120000,169.3000000
MOEX,60,20211117,130000,168.9100000
MOEX,60,20211117,140000,168.9700000
MOEX,60,20211117,150000,168.8700000
MOEX,60,20211117,160000,168.8800000
MOEX,60,20211117,170000,168.4000000
MOEX,60,20211117,180000,168.6800000
MOEX,60,20211117,190000,168.5500000
MOEX,60,20211117,200000,168.2400000
MOEX,60,20211117,210000,168.1100000
MOEX,60,20211117,220000,168.3200000
MOEX,60,20211117,230000,168.4400000
MOEX,60,20211118,000000,168.4900000
MOEX,60,20211118,110000,167.0000000
MOEX,60,20211118,120000,167.5600000
MOEX,60,20211118,130000,167.3400000
MOEX,60,20211118,140000,167.2500000
MOEX,60,20211118,150000,167.2900000
MOEX,60,20211118,160000,166.8700000
MOEX,60,20211118,170000,166.6600000
MOEX,60,20211118,180000,166.4800000
MOEX,60,20211118,190000,165.3200000
MOEX,60,20211118,200000,165.7900000
MOEX,60,20211118,210000,165.5000000
MOEX,60,20211118,220000,165.5000000
MOEX,60,20211118,230000,165.4000000
MOEX,60,20211119,000000,165.3500000
MOEX,60,20211119,110000,167.1500000
MOEX,60,20211119,120000,166.3500000
MOEX,60,20211119,130000,162.9900000
MOEX,60,20211119,140000,163.0200000
MOEX,60,20211119,150000,163.0600000
MOEX,60,20211119,160000,161.4100000
MOEX,60,20211119,170000,162.4000000
MOEX,60,20211119,180000,162.3800000
MOEX,60,20211119,190000,161.2700000
MOEX,60,20211119,200000,161.8900000
MOEX,60,20211119,210000,162.0900000
MOEX,60,20211119,220000,161.6700000
MOEX,60,20211119,230000,161.7600000
MOEX,60,20211120,000000,161.8000000
MOEX,60,20211122,110000,161.5200000
MOEX,60,20211122,120000,157.6700000
MOEX,60,20211122,130000,154.9000000
MOEX,60,20211122,140000,155.0300000
MOEX,60,20211122,150000,155.5200000
MOEX,60,20211122,160000,154.6000000
MOEX,60,20211122,170000,154.3500000
MOEX,60,20211122,180000,153.4500000
MOEX,60,20211122,190000,153.4000000
MOEX,60,20211122,200000,151.9700000
MOEX,60,20211122,210000,152.9800000
MOEX,60,20211122,220000,153.4800000
MOEX,60,20211122,230000,154.6000000
MOEX,60,20211123,000000,154.3500000
MOEX,60,20211123,110000,156.6700000
MOEX,60,20211123,120000,154.7400000
MOEX,60,20211123,130000,155.7500000
MOEX,60,20211123,140000,153.6000000
MOEX,60,20211123,150000,153.5200000
MOEX,60,20211123,160000,154.0000000
MOEX,60,20211123,170000,155.7500000
MOEX,60,20211123,180000,154.6300000
MOEX,60,20211123,190000,155.9900000
MOEX,60,20211123,200000,155.9800000
MOEX,60,20211123,210000,155.9900000
MOEX,60,20211123,220000,156.7000000
MOEX,60,20211123,230000,157.9300000
MOEX,60,20211124,000000,159.4500000
MOEX,60,20211124,110000,160.2400000
MOEX,60,20211124,120000,158.3600000
MOEX,60,20211124,130000,157.2900000
MOEX,60,20211124,140000,156.3400000
MOEX,60,20211124,150000,156.2700000
MOEX,60,20211124,160000,156.3400000
MOEX,60,20211124,170000,154.3500000
MOEX,60,20211124,180000,153.9100000
MOEX,60,20211124,190000,153.3000000
MOEX,60,20211124,200000,153.5500000
MOEX,60,20211124,210000,153.7800000
MOEX,60,20211124,220000,154.4800000
MOEX,60,20211124,230000,154.0300000
MOEX,60,20211125,000000,154.2500000
MOEX,60,20211125,110000,155.7800000
MOEX,60,20211125,120000,156.0900000
MOEX,60,20211125,130000,156.6200000
MOEX,60,20211125,140000,155.7500000
MOEX,60,20211125,150000,155.9900000
MOEX,60,20211125,160000,156.3600000
MOEX,60,20211125,170000,157.0000000
MOEX,60,20211125,180000,157.0900000
MOEX,60,20211125,190000,156.1600000
MOEX,60,20211125,200000,156.4100000
MOEX,60,20211125,210000,156.4100000
MOEX,60,20211125,220000,156.6000000
MOEX,60,20211125,230000,156.6200000
MOEX,60,20211126,000000,156.3300000
MOEX,60,20211126,110000,152.6100000
MOEX,60,20211126,120000,153.1600000
MOEX,60,20211126,130000,152.6000000
MOEX,60,20211126,140000,152.2600000
MOEX,60,20211126,150000,152.1900000
MOEX,60,20211126,160000,153.2700000
MOEX,60,20211126,170000,152.1000000
MOEX,60,20211126,180000,150.7000000
MOEX,60,20211126,190000,150.1100000
MOEX,60,20211126,200000,149.6900000
MOEX,60,20211126,210000,150.7400000
MOEX,60,20211126,220000,150.7000000
MOEX,60,20211126,230000,150.6100000
MOEX,60,20211127,000000,150.0500000
MOEX,60,20211129,110000,152.1900000
MOEX,60,20211129,120000,151.6800000
MOEX,60,20211129,130000,151.5700000
MOEX,60,20211129,140000,153.3400000
MOEX,60,20211129,150000,153.5100000
MOEX,60,20211129,160000,153.9400000
MOEX,60,20211129,170000,153.6400000
MOEX,60,20211129,180000,152.8000000
MOEX,60,20211129,190000,152.0400000
MOEX,60,20211129,200000,152.2900000
MOEX,60,20211129,210000,152.5100000
MOEX,60,20211129,220000,152.6700000
MOEX,60,20211129,230000,152.3300000
MOEX,60,20211130,000000,152.0700000
MOEX,60,20211130,110000,150.9200000
MOEX,60,20211130,120000,149.0700000
MOEX,60,20211130,130000,149.4400000
MOEX,60,20211130,140000,151.9800000
MOEX,60,20211130,150000,151.1900000
MOEX,60,20211130,160000,151.4400000
MOEX,60,20211130,170000,152.0600000
MOEX,60,20211130,180000,152.1100000
MOEX,60,20211130,190000,151.7200000
MOEX,60,20211130,200000,150.2800000
MOEX,60,20211130,210000,150.5800000
MOEX,60,20211130,220000,150.4000000
MOEX,60,20211130,230000,150.7000000
MOEX,60,20211201,000000,151.1500000
MOEX,60,20211201,110000,155.0600000
MOEX,60,20211201,120000,155.7900000
MOEX,60,20211201,130000,157.2400000
MOEX,60,20211201,140000,157.4600000
MOEX,60,20211201,150000,158.1300000
MOEX,60,20211201,160000,157.6900000
MOEX,60,20211201,170000,157.8700000
MOEX,60,20211201,180000,157.7600000
MOEX,60,20211201,190000,158.1100000
MOEX,60,20211201,200000,158.3400000
MOEX,60,20211201,210000,157.6400000
MOEX,60,20211201,220000,157.6300000
MOEX,60,20211201,230000,157.7100000
MOEX,60,20211202,000000,157.2100000
MOEX,60,20211202,110000,159.5000000
MOEX,60,20211202,120000,160.0000000
MOEX,60,20211202,130000,160.3300000
MOEX,60,20211202,140000,159.7600000
MOEX,60,20211202,150000,158.4100000
MOEX,60,20211202,160000,159.1000000
MOEX,60,20211202,170000,159.0100000
MOEX,60,20211202,180000,158.9700000
MOEX,60,20211202,190000,160.5100000
MOEX,60,20211202,200000,161.0200000
MOEX,60,20211202,210000,161.0900000
MOEX,60,20211202,220000,160.5800000
MOEX,60,20211202,230000,160.8300000
MOEX,60,20211203,000000,161.0000000
MOEX,60,20211203,110000,160.6000000
MOEX,60,20211203,120000,158.6700000
MOEX,60,20211203,130000,158.3500000
MOEX,60,20211203,140000,158.6200000
MOEX,60,20211203,150000,158.3900000
MOEX,60,20211203,160000,158.8700000
MOEX,60,20211203,170000,159.9500000
MOEX,60,20211203,180000,159.7300000
MOEX,60,20211203,190000,158.2900000
MOEX,60,20211203,200000,157.3100000
MOEX,60,20211203,210000,157.5600000
MOEX,60,20211203,220000,157.4700000
MOEX,60,20211203,230000,157.4000000
MOEX,60,20211204,000000,157.8000000
MOEX,60,20211206,080000,159.0000000
MOEX,60,20211206,090000,159.4000000
MOEX,60,20211206,100000,159.7800000
MOEX,60,20211206,110000,159.9400000
MOEX,60,20211206,120000,155.5900000
MOEX,60,20211206,130000,155.3200000
MOEX,60,20211206,140000,154.6900000
MOEX,60,20211206,150000,157.5500000
MOEX,60,20211206,160000,156.7000000
MOEX,60,20211206,170000,155.7300000
MOEX,60,20211206,180000,156.9800000
MOEX,60,20211206,190000,156.5000000
MOEX,60,20211206,200000,156.2100000
MOEX,60,20211206,210000,156.6000000
MOEX,60,20211206,220000,156.7800000
MOEX,60,20211206,230000,156.3200000
MOEX,60,20211207,000000,156.7000000
MOEX,60,20211207,080000,156.7100000
MOEX,60,20211207,090000,156.6900000
MOEX,60,20211207,100000,156.6100000
MOEX,60,20211207,110000,155.5000000
MOEX,60,20211207,120000,154.6500000
MOEX,60,20211207,130000,156.3300000
MOEX,60,20211207,140000,157.9100000
MOEX,60,20211207,150000,157.5600000
MOEX,60,20211207,160000,158.0700000
MOEX,60,20211207,170000,157.5800000
MOEX,60,20211207,180000,158.6500000
MOEX,60,20211207,190000,160.0800000
MOEX,60,20211207,200000,159.8600000
MOEX,60,20211207,210000,159.6500000
MOEX,60,20211207,220000,159.4900000
MOEX,60,20211207,230000,160.0200000
MOEX,60,20211208,000000,160.2400000
MOEX,60,20211208,080000,161.0000000
MOEX,60,20211208,090000,161.0000000
MOEX,60,20211208,100000,161.4300000
MOEX,60,20211208,110000,159.7900000
MOEX,60,20211208,120000,159.8000000
MOEX,60,20211208,130000,159.0100000
MOEX,60,20211208,140000,158.3700000
MOEX,60,20211208,150000,159.9300000
MOEX,60,20211208,160000,158.4900000
MOEX,60,20211208,170000,158.1600000
MOEX,60,20211208,180000,158.1900000
MOEX,60,20211208,190000,155.6000000
MOEX,60,20211208,200000,156.9100000
MOEX,60,20211208,210000,156.8100000
MOEX,60,20211208,220000,156.7800000
MOEX,60,20211208,230000,156.6600000
MOEX,60,20211209,000000,156.5000000
MOEX,60,20211209,080000,156.6900000
MOEX,60,20211209,090000,156.7500000
MOEX,60,20211209,100000,156.4000000
MOEX,60,20211209,110000,155.0900000
MOEX,60,20211209,120000,155.0000000
MOEX,60,20211209,130000,155.2400000
MOEX,60,20211209,140000,154.6100000
MOEX,60,20211209,150000,154.2000000
MOEX,60,20211209,160000,153.9100000
MOEX,60,20211209,170000,154.3500000
MOEX,60,20211209,180000,154.3000000
MOEX,60,20211209,190000,154.5000000
MOEX,60,20211209,200000,154.3000000
MOEX,60,20211209,210000,154.4200000
MOEX,60,20211209,220000,154.3100000
MOEX,60,20211209,230000,153.9500000
MOEX,60,20211210,000000,154.2200000
MOEX,60,20211210,080000,153.5100000
MOEX,60,20211210,090000,153.3900000
MOEX,60,20211210,100000,153.3000000
MOEX,60,20211210,110000,152.8400000
MOEX,60,20211210,120000,151.2400000
MOEX,60,20211210,130000,152.0300000
MOEX,60,20211210,140000,151.9200000
MOEX,60,20211210,150000,152.3400000
MOEX,60,20211210,160000,152.4500000
MOEX,60,20211210,170000,152.1100000
MOEX,60,20211210,180000,151.7900000
MOEX,60,20211210,190000,152.0000000
MOEX,60,20211210,200000,152.2000000
MOEX,60,20211210,210000,152.0900000
MOEX,60,20211210,220000,152.1800000
MOEX,60,20211210,230000,152.4500000
MOEX,60,20211211,000000,152.5300000
MOEX,60,20211213,080000,153.2600000
MOEX,60,20211213,090000,152.8000000
MOEX,60,20211213,100000,153.6000000
MOEX,60,20211213,110000,150.7500000
MOEX,60,20211213,120000,149.9500000
MOEX,60,20211213,130000,151.8700000
MOEX,60,20211213,140000,152.0400000
MOEX,60,20211213,150000,151.8900000
MOEX,60,20211213,160000,150.0700000
MOEX,60,20211213,170000,149.2200000
MOEX,60,20211213,180000,148.3200000
MOEX,60,20211213,190000,149.2000000
MOEX,60,20211213,200000,148.6000000
MOEX,60,20211213,210000,149.0500000
MOEX,60,20211213,220000,148.2400000
MOEX,60,20211213,230000,148.2000000
MOEX,60,20211214,000000,148.1500000
MOEX,60,20211214,080000,142.9100000
MOEX,60,20211214,090000,143.3600000
MOEX,60,20211214,100000,144.5000000
MOEX,60,20211214,110000,145.0300000
MOEX,60,20211214,120000,146.7800000
MOEX,60,20211214,130000,145.8800000
MOEX,60,20211214,140000,147.1300000
MOEX,60,20211214,150000,146.4900000
MOEX,60,20211214,160000,145.9200000
MOEX,60,20211214,170000,146.3800000
MOEX,60,20211214,180000,147.2500000
MOEX,60,20211214,190000,147.0700000
MOEX,60,20211214,200000,147.1000000
MOEX,60,20211214,210000,147.4900000
MOEX,60,20211214,220000,147.8800000
MOEX,60,20211214,230000,148.6000000
MOEX,60,20211215,000000,148.0600000
MOEX,60,20211215,080000,148.9500000
MOEX,60,20211215,090000,149.1800000
MOEX,60,20211215,100000,148.9600000
MOEX,60,20211215,110000,146.4900000
MOEX,60,20211215,120000,147.3900000
MOEX,60,20211215,130000,147.2800000
MOEX,60,20211215,140000,145.7700000
MOEX,60,20211215,150000,144.9700000
MOEX,60,20211215,160000,145.6500000
MOEX,60,20211215,170000,145.3300000
MOEX,60,20211215,180000,144.9600000
MOEX,60,20211215,190000,145.1300000
MOEX,60,20211215,200000,145.2500000
MOEX,60,20211215,210000,145.4600000
MOEX,60,20211215,220000,145.7000000
MOEX,60,20211215,230000,146.1500000
MOEX,60,20211216,000000,147.0000000
MOEX,60,20211216,080000,147.3200000
MOEX,60,20211216,090000,148.0800000
MOEX,60,20211216,100000,148.5600000
MOEX,60,20211216,110000,147.1700000
MOEX,60,20211216,120000,148.1300000
MOEX,60,20211216,130000,148.3300000
MOEX,60,20211216,140000,148.5200000
MOEX,60,20211216,150000,148.9900000
MOEX,60,20211216,160000,148.9800000
MOEX,60,20211216,170000,148.5600000
MOEX,60,20211216,180000,147.2600000
MOEX,60,20211216,190000,148.2100000
MOEX,60,20211216,200000,148.0000000
MOEX,60,20211216,210000,148.0000000
MOEX,60,20211216,220000,148.5500000
MOEX,60,20211216,230000,147.7700000
MOEX,60,20211217,000000,147.7500000
MOEX,60,20211217,080000,147.8700000
MOEX,60,20211217,090000,148.0600000
MOEX,60,20211217,100000,147.8500000
MOEX,60,20211217,110000,145.7500000
MOEX,60,20211217,120000,146.1800000
MOEX,60,20211217,130000,146.5500000
MOEX,60,20211217,140000,147.4000000
MOEX,60,20211217,150000,146.9200000
MOEX,60,20211217,160000,146.9300000
MOEX,60,20211217,170000,147.5000000
MOEX,60,20211217,180000,147.3800000
MOEX,60,20211217,190000,147.1300000
MOEX,60,20211217,200000,147.2100000
MOEX,60,20211217,210000,147.5100000
MOEX,60,20211217,220000,147.3300000
MOEX,60,20211217,230000,147.3300000
MOEX,60,20211218,000000,147.4800000
MOEX,60,20211220,080000,146.3800000
MOEX,60,20211220,090000,145.7500000
MOEX,60,20211220,100000,145.2900000
MOEX,60,20211220,110000,144.4200000
MOEX,60,20211220,120000,144.6900000
MOEX,60,20211220,130000,144.1700000
MOEX,60,20211220,140000,144.1700000
MOEX,60,20211220,150000,144.5800000
